CODPARC;NUMCONTRATO;DTCONTRATO;STATUSCONTRATO;CEP
56378;436707;2016-05-13 00:00:00.000;ATIVO;33943100
56420;436759;2020-04-03 00:00:00.000;ATIVO;33200000
56431;436774;2016-05-18 00:00:00.000;ATIVO;33920220
56446;493887;2021-03-08 13:22:34.000;ATIVO;33930795
56447;493870;2021-03-08 11:07:47.000;ATIVO;33930740
56451;436795;2016-05-19 00:00:00.000;ATIVO;33943490
56455;527624;2022-06-22 15:11:18.000;ATIVO;33822505
56501;501188;2021-06-08 16:33:24.000;ATIVO;33805670
56515;436875;2016-05-25 00:00:00.000;ATIVO;33900080
56523;571268;2024-02-28 08:42:42.000;EFETIVADO;33822544
56544;523088;2022-04-19 09:47:21.000;ATIVO;33805090
56546;436910;2016-05-30 00:00:00.000;ATIVO;33925170
56569;436937;2016-06-01 00:00:00.000;ATIVO;33910045
56571;436939;2016-06-01 00:00:00.000;ATIVO;33903433
56593;436969;2016-06-02 00:00:00.000;ATIVO;33826038
56600;436978;2016-06-02 00:00:00.000;ATIVO;33933230
56601;552752;2023-04-04 12:05:11.000;NEFETIVADO;33944250
56605;492978;2021-02-22 10:30:16.000;ATIVO;33903437
56615;436996;2018-11-27 00:00:00.000;ATIVO;33809018
56622;437006;2020-05-28 00:00:00.000;ATIVO;33920120
56629;525268;2022-05-19 13:12:31.000;ATIVO;33933470
56647;437037;2016-06-07 00:00:00.000;ATIVO;33840200
56661;437056;2016-06-08 00:00:00.000;ATIVO;33808070
56662;437057;2016-06-08 00:00:00.000;ATIVO;33930620
56698;437098;2016-06-09 00:00:00.000;ATIVO;33902710
56706;564072;2023-09-21 17:19:31.000;ATIVO;33913490
56707;437110;2016-06-10 00:00:00.000;ATIVO;33913520
56719;544327;2022-11-23 11:50:36.000;ATIVO;33913290
56726;510356;2021-10-08 09:58:26.000;ATIVO;33913490
56777;437191;2020-05-04 00:00:00.000;ATIVO;33900530
56778;437192;2018-01-25 00:00:00.000;ATIVO;33910030
56794;437210;2018-07-13 00:00:00.000;ATIVO;33943762
56803;437221;2018-08-16 00:00:00.000;ATIVO;33903418
56804;437222;2016-06-16 00:00:00.000;ATIVO;33920180
56808;533086;2022-09-15 15:45:10.000;ATIVO;33933800
56818;437238;2019-07-18 00:00:00.000;ATIVO;33903419
56829;437251;2016-06-17 00:00:00.000;ATIVO;33836065
56833;437258;2020-02-12 00:00:00.000;ATIVO;33858560
56848;437277;2016-06-20 00:00:00.000;ATIVO;33858250
56862;562004;2023-08-17 16:48:04.000;ATIVO;33903457
56863;501435;2021-06-11 10:17:52.000;ATIVO;33880120
56865;437298;2016-06-21 00:00:00.000;ATIVO;33938408
56867;437300;2016-06-21 00:00:00.000;ATIVO;33823170
56868;504175;2021-07-16 11:05:33.000;ATIVO;33943590
56872;568991;2023-12-20 11:38:16.000;CARENCIA;33858170
56886;476295;2020-07-07 14:25:48.000;ATIVO;33943640
56900;551590;2023-03-16 15:46:53.000;ATIVO;33822765
56919;475585;2020-06-25 16:09:53.000;ATIVO;33841202
56928;437369;2016-06-28 00:00:00.000;ATIVO;33858240
56935;526617;2022-06-08 10:49:12.000;ATIVO;33840540
56936;560774;2023-08-01 12:15:47.000;ATIVO;33944105
56941;437385;2016-06-29 00:00:00.000;ATIVO;33855130
56942;506021;2021-08-09 13:44:56.000;ATIVO;33840100
56944;476259;2020-07-07 09:30:32.000;ATIVO;33860400
56955;552718;2023-04-04 08:56:24.000;ATIVO;33903428
56960;571174;2024-02-26 09:37:23.000;ATIVO;33808010
56964;437415;2019-05-15 00:00:00.000;ATIVO;33937340
56980;437434;2016-07-02 00:00:00.000;ATIVO;33808150
56989;486268;2020-11-13 16:55:14.000;ATIVO;33858570
56990;437447;2016-07-04 00:00:00.000;ATIVO;33933130
56992;437449;2019-02-12 00:00:00.000;SUSPENSO;33820080
56999;571256;2024-02-27 13:32:14.000;EFETIVADO;33936100
57007;437470;2016-07-05 00:00:00.000;ATIVO;33830080
57008;508576;2021-09-15 10:23:39.000;ATIVO;33820120
57010;499940;2021-05-25 11:18:24.000;ATIVO;33820110
57028;506387;2021-08-13 16:14:04.000;ATIVO;33900270
57033;569013;2023-12-20 14:12:49.000;CARENCIA;33825442
57037;437505;2016-07-06 00:00:00.000;ATIVO;33933140
57041;564582;2023-10-05 14:02:15.000;ATIVO;33900750
57050;437522;2016-07-07 00:00:00.000;ATIVO;33825140
57056;538892;2022-10-04 15:56:36.000;ATIVO;33823350
57087;540920;2022-10-14 14:23:37.000;ATIVO;33855000
57089;437573;2019-09-25 00:00:00.000;ATIVO;33840100
57094;506353;2021-08-13 11:15:30.000;ATIVO;33930150
57095;437579;2016-07-11 00:00:00.000;ATIVO;33930330
57100;437586;2016-07-11 00:00:00.000;SUSPENSO;33820110
57122;437618;2016-07-12 00:00:00.000;ATIVO;33935100
57147;566934;2023-11-13 12:03:43.000;ATIVO;33925300
57162;484159;2020-10-29 14:50:54.000;NEFETIVADO;33903130
57170;479950;2020-08-26 12:39:03.000;ATIVO;33805240
57192;490934;2021-01-27 09:44:26.000;ATIVO;33822765
57198;480251;2020-08-31 13:58:14.000;ATIVO;33902530
57206;499435;2021-05-18 13:59:39.000;ATIVO;33938220
57218;437734;2016-07-19 00:00:00.000;ATIVO;33913180
57220;437736;2016-07-19 00:00:00.000;ATIVO;33820530
57230;486577;2020-11-17 13:47:58.000;ATIVO;33939100
57232;572759;2024-04-05 16:30:10.000;EFETIVADO;33939100
57250;437768;2016-07-21 00:00:00.000;ATIVO;33938190
57257;530785;2022-08-11 17:50:16.000;ATIVO;33933660
57258;513680;2021-11-12 19:40:56.000;SUSPENSO;31578310
57286;566704;2023-11-09 12:36:22.000;CARENCIA;33930720
57288;437815;2016-07-26 00:00:00.000;ATIVO;33933150
57296;506730;2021-08-19 12:00:40.000;ATIVO;33823650
57302;437831;2019-02-11 00:00:00.000;ATIVO;33938450
57304;496665;2021-04-14 10:05:10.000;ATIVO;33805240
57307;437838;2019-12-10 00:00:00.000;ATIVO;33882273
57316;510683;2021-10-14 16:21:55.000;ATIVO;33840160
57318;437851;2020-01-31 00:00:00.000;ATIVO;33820380
57323;525176;2022-05-18 16:31:06.000;ATIVO;33855160
57358;528534;2022-07-07 15:41:09.000;ATIVO;33805370
57359;480882;2020-09-10 11:01:59.000;ATIVO;33880190
57360;508096;2021-09-08 09:21:29.000;ATIVO;33880000
57361;437903;2016-07-31 00:00:00.000;ATIVO;33944115
57373;551267;2023-03-14 12:35:06.000;ATIVO;33823040
57383;540046;2022-10-07 14:33:00.000;ATIVO;33820070
57386;437930;2016-08-02 00:00:00.000;ATIVO;33930020
57397;437944;2018-12-06 00:00:00.000;ATIVO;33880170
57402;437949;2016-08-02 00:00:00.000;ATIVO;33933330
57416;437963;2016-08-03 00:00:00.000;ATIVO;33925340
57417;490914;2021-01-26 18:55:17.000;ATIVO;33913270
57419;508460;2021-09-14 09:18:30.000;ATIVO;33943720
57428;553735;2023-04-18 18:41:21.000;NEFETIVADO;33826144
57439;437993;2016-08-04 00:00:00.000;ATIVO;33860170
57454;438011;2016-08-05 00:00:00.000;ATIVO;33935250
57459;560908;2023-08-03 14:04:44.000;ATIVO;33823730
57461;438019;2016-08-05 00:00:00.000;ATIVO;33930100
57462;524813;2022-05-14 11:55:04.000;ATIVO;33943630
57487;438052;2016-08-08 00:00:00.000;ATIVO;33902140
57496;438062;2016-08-09 00:00:00.000;ATIVO;33943010
57507;438073;2019-11-21 00:00:00.000;SUSPENSO;33937280
57508;438074;2018-09-10 00:00:00.000;ATIVO;33825360
57548;438120;2018-04-06 00:00:00.000;ATIVO;33925340
57571;557687;2023-06-14 10:19:24.000;ATIVO;33900360
57578;552904;2023-04-06 08:35:28.000;ATIVO;33825436
57583;508187;2021-09-09 10:57:32.000;ATIVO;33825448
57587;505241;2021-07-29 13:26:18.000;NEFETIVADO;33900400
57591;438171;2016-08-16 00:00:00.000;ATIVO;33823660
57598;533976;2022-09-28 15:57:55.000;SUSPENSO;33855770
57604;510863;2021-10-18 12:56:37.000;ATIVO;33821054
57607;438190;2016-08-17 00:00:00.000;ATIVO;33821216
57635;438225;2016-08-18 00:00:00.000;ATIVO;33861525
57647;438239;2016-08-19 00:00:00.000;ATIVO;33826140
57650;438243;2016-08-19 00:00:00.000;ATIVO;33826151
57665;517320;2022-01-19 11:29:24.000;ATIVO;33825590
57669;438269;2016-08-22 00:00:00.000;ATIVO;33903230
57840;438468;2016-09-05 00:00:00.000;ATIVO;33825170
57842;438470;2016-09-05 00:00:00.000;ATIVO;33826170
57846;438474;2019-10-18 00:00:00.000;ATIVO;33830080
57849;563264;2023-09-11 12:22:02.000;ATIVO;33808240
57850;567399;2023-11-21 11:32:37.000;ATIVO;33858570
57854;438484;2016-09-05 00:00:00.000;ATIVO;33805190
57855;516873;2022-01-11 14:20:07.000;ATIVO;33858250
57861;503834;2021-07-12 11:57:50.000;ATIVO;33823150
57872;438509;2016-09-06 00:00:00.000;ATIVO;33944130
57887;482783;2020-10-07 12:03:24.000;ATIVO;33840070
57889;438530;2019-04-26 00:00:00.000;ATIVO;33855350
57890;438531;2016-09-08 00:00:00.000;ATIVO;33823490
57898;530235;2022-08-05 09:50:29.000;NEFETIVADO;33920200
57915;438561;2016-09-09 00:00:00.000;ATIVO;33935210
57924;438573;2016-09-12 00:00:00.000;ATIVO;33935520
57926;438576;2016-09-12 00:00:00.000;ATIVO;33823480
57928;506267;2021-08-12 11:23:00.000;ATIVO;33822800
57941;438593;2016-09-13 00:00:00.000;ATIVO;33880010
57942;438594;2016-09-13 00:00:00.000;ATIVO;33900340
57943;438595;2016-09-13 00:00:00.000;ATIVO;33933170
57945;512037;2021-10-29 13:37:14.000;ATIVO;33808200
57948;510574;2021-10-13 15:27:54.000;ATIVO;33820480
57951;438604;2016-09-13 00:00:00.000;ATIVO;33805040
57952;438605;2016-09-13 00:00:00.000;ATIVO;33943031
57957;522386;2022-04-08 14:45:10.000;ATIVO;33902390
57968;438626;2018-10-10 00:00:00.000;ATIVO;33935130
57977;438638;2016-09-14 00:00:00.000;ATIVO;33820070
57982;438643;2019-09-21 00:00:00.000;ATIVO;33925540
58009;519340;2022-02-17 16:13:28.000;ATIVO;33915035
58025;509502;2021-09-27 11:09:14.000;ATIVO;33855180
58082;438755;2016-09-21 00:00:00.000;ATIVO;33861515
58084;438757;2016-09-22 00:00:00.000;ATIVO;33820210
58087;521705;2022-03-29 13:42:39.000;ATIVO;33925520
58090;438764;2016-09-22 00:00:00.000;ATIVO;33823050
58103;478003;2020-07-28 10:54:38.000;ATIVO;33880240
58104;438780;2016-09-23 00:00:00.000;ATIVO;33805240
58110;488220;2020-12-07 15:18:54.000;ATIVO;33855130
58115;438792;2016-09-26 00:00:00.000;ATIVO;33840240
58126;438804;2018-06-20 00:00:00.000;ATIVO;33858130
58151;572525;2024-04-01 13:10:28.000;ATIVO;33823360
58162;438845;2016-09-30 00:00:00.000;ATIVO;33933640
58189;490309;2021-01-18 10:06:48.000;ATIVO;33809040
58191;515665;2021-12-10 14:19:38.000;NEFETIVADO;33822015
58219;438911;2016-10-05 00:00:00.000;ATIVO;33943700
58232;483523;2020-10-20 09:09:36.000;ATIVO;33820400
58233;516092;2021-12-20 16:01:29.000;ATIVO;33933140
58244;438940;2016-10-07 00:00:00.000;ATIVO;33855150
58246;518071;2022-02-01 13:59:12.000;SUSPENSO;33858240
58299;551107;2023-03-13 09:25:46.000;SUSPENSO;33820382
58300;439003;2016-10-12 00:00:00.000;ATIVO;33805240
58302;439005;2016-10-13 00:00:00.000;ATIVO;33863030
58313;439016;2016-10-13 00:00:00.000;ATIVO;33943026
58333;439039;2016-10-17 00:00:00.000;ATIVO;33937080
58352;439062;2016-10-18 00:00:00.000;ATIVO;33805070
58361;439072;2016-10-18 00:00:00.000;ATIVO;33840200
58364;439075;2019-02-18 00:00:00.000;ATIVO;33933320
58375;566591;2023-11-08 11:44:41.000;ATIVO;33805550
58395;439112;2016-10-21 00:00:00.000;ATIVO;33808090
58417;572107;2024-03-19 10:36:00.000;ATIVO;33943000
58420;565032;2023-10-13 19:12:06.000;ATIVO;33858250
58421;439138;2016-10-24 00:00:00.000;ATIVO;33820080
58423;439140;2016-10-24 00:00:00.000;ATIVO;33820060
58430;439148;2016-10-25 00:00:00.000;ATIVO;33902280
58462;439185;2016-10-27 00:00:00.000;ATIVO;33940190
58466;556208;2023-07-05 00:00:00.000;ATIVO;33902360
58467;439190;2016-10-28 00:00:00.000;ATIVO;33913520
58469;439192;2016-10-28 00:00:00.000;ATIVO;33913480
58470;439193;2016-10-28 00:00:00.000;ATIVO;33913520
58473;570882;2024-02-16 11:07:45.000;EFETIVADO;33880550
58486;439212;2016-10-31 00:00:00.000;ATIVO;33935220
58487;516517;2022-01-04 13:46:05.000;ATIVO;33826107
58490;439217;2016-10-31 00:00:00.000;ATIVO;33882265
58492;498568;2021-05-06 15:19:24.000;ATIVO;33840120
58493;515663;2021-12-10 14:06:58.000;NEFETIVADO;33882273
58495;439223;2018-02-22 00:00:00.000;ATIVO;33826134
58496;439224;2019-04-10 00:00:00.000;ATIVO;33920150
58502;483460;2020-10-19 12:35:22.000;ATIVO;33920523
58503;439231;2016-11-01 00:00:00.000;ATIVO;33920520
58508;543324;2022-11-14 13:19:40.000;ATIVO;33902030
58509;439237;2018-12-10 00:00:00.000;ATIVO;33902120
58523;552947;2023-04-06 11:59:08.000;ATIVO;33902330
58536;439267;2016-11-03 00:00:00.000;ATIVO;33805555
58545;519290;2022-02-17 08:59:39.000;ATIVO;33902180
58550;439281;2016-11-04 00:00:00.000;ATIVO;33860150
58573;439307;2018-09-05 00:00:00.000;ATIVO;33880242
58601;439337;2016-11-08 00:00:00.000;ATIVO;33855260
58604;439340;2016-11-09 00:00:00.000;ATIVO;33821447
58605;439341;2016-11-09 00:00:00.000;ATIVO;33913270
58611;439347;2016-11-09 00:00:00.000;ATIVO;33823330
58629;496928;2021-04-16 14:53:04.000;ATIVO;33933085
58635;567372;2023-11-20 18:20:06.000;SUSPENSO;33823530
58638;487818;2020-11-30 16:58:46.000;ATIVO;33935470
58645;439385;2018-12-04 00:00:00.000;ATIVO;33823640
58651;523083;2022-04-19 09:28:09.000;ATIVO;33900210
58658;439400;2016-11-10 00:00:00.000;ATIVO;33860280
58673;439415;2016-11-11 00:00:00.000;ATIVO;33920240
58695;439439;2020-03-19 00:00:00.000;ATIVO;33935707
58709;439457;2016-11-14 00:00:00.000;ATIVO;33913190
58718;439466;2016-11-16 00:00:00.000;ATIVO;33863030
58720;439468;2019-01-05 00:00:00.000;ATIVO;33820010
58721;439469;2016-11-16 00:00:00.000;ATIVO;33903442
58724;439472;2016-11-16 00:00:00.000;ATIVO;33820400
58748;439503;2016-11-18 00:00:00.000;ATIVO;33840750
58763;439521;2016-11-21 00:00:00.000;ATIVO;33860560
58783;560013;2023-07-19 11:15:51.000;NEFETIVADO;33920055
58820;439588;2019-09-30 00:00:00.000;ATIVO;33933085
58847;439622;2018-06-07 00:00:00.000;ATIVO;33915040
58855;568117;2023-12-02 09:35:10.000;SUSPENSO;33855430
58870;439651;2016-11-28 00:00:00.000;ATIVO;33821012
58893;439677;2016-11-29 00:00:00.000;ATIVO;33855430
58915;439702;2018-01-24 00:00:00.000;ATIVO;33840770
58922;525102;2022-05-18 08:57:52.000;ATIVO;33826166
58924;439711;2019-12-13 00:00:00.000;ATIVO;33910030
58929;439717;2016-11-30 00:00:00.000;ATIVO;33826180
58931;543686;2022-11-17 13:03:26.000;ATIVO;33900465
58947;439737;2016-11-30 00:00:00.000;ATIVO;33855520
58958;439748;2016-12-01 00:00:00.000;ATIVO;33920270
58959;439749;2019-10-11 00:00:00.000;ATIVO;33826172
58960;498212;2021-05-03 12:57:02.000;ATIVO;33826010
58963;439754;2016-12-01 00:00:00.000;ATIVO;33826014
58965;569612;2024-01-09 09:00:37.000;CARENCIA;33836008
58987;439784;2016-12-01 00:00:00.000;ATIVO;33920265
58990;520582;2022-03-12 09:26:13.000;ATIVO;33920510
59007;439810;2016-12-02 00:00:00.000;ATIVO;33863008
59030;439835;2016-12-03 00:00:00.000;ATIVO;33820070
59043;516653;2022-01-06 12:50:04.000;ATIVO;33823640
59068;544371;2022-11-24 11:53:44.000;ATIVO;33944110
59072;567908;2023-11-29 11:25:35.000;CARENCIA;33933260
59097;567579;2023-11-23 15:26:57.000;SUSPENSO;33943800
59103;517262;2022-01-18 13:18:44.000;ATIVO;33861310
59119;502640;2021-06-25 12:36:33.000;NEFETIVADO;33821216
59127;522003;2022-04-04 08:26:47.000;ATIVO;33825180
59128;439956;2016-12-07 00:00:00.000;ATIVO;33808140
59128;551197;2023-03-13 16:05:04.000;NEFETIVADO;33808140
59131;439959;2016-12-08 00:00:00.000;ATIVO;33821053
59137;532970;2022-09-14 13:33:42.000;ATIVO;33860380
59138;439967;2019-04-02 00:00:00.000;ATIVO;33808130
59139;439968;2016-12-09 00:00:00.000;ATIVO;33861375
59158;571043;2024-02-21 12:34:16.000;NEFETIVADO;33855770
59158;571139;2024-02-23 13:32:42.000;EFETIVADO;33855770
59161;498688;2021-05-10 10:33:30.000;ATIVO;33860390
59162;566138;2023-11-02 17:48:35.000;EFETIVADO;33809025
59165;482040;2020-09-28 15:02:30.000;ATIVO;33820405
59167;558422;2023-06-26 11:22:43.000;ATIVO;33809008
59170;440002;2016-12-12 00:00:00.000;ATIVO;33840100
59180;530260;2022-08-05 12:01:41.000;NEFETIVADO;33820410
59188;440022;2016-12-12 00:00:00.000;ATIVO;33809008
59221;516987;2022-01-13 10:35:38.000;ATIVO;33883045
59232;440074;2016-12-14 00:00:00.000;SUSPENSO;33858250
59236;514958;2021-11-29 09:06:00.000;ATIVO;33861310
59253;440100;2016-12-15 00:00:00.000;ATIVO;33861305
59254;440106;2016-12-15 00:00:00.000;ATIVO;33855310
59260;440112;2016-12-15 00:00:00.000;ATIVO;33900630
59262;440116;2016-12-16 00:00:00.000;ATIVO;33820010
59281;440138;2019-01-15 00:00:00.000;SUSPENSO;33840400
59313;547092;2023-01-11 13:13:35.000;ATIVO;33933652
59319;440185;2016-12-20 00:00:00.000;ATIVO;33808020
59326;440195;2016-12-20 00:00:00.000;ATIVO;33860200
59349;563542;2023-09-14 13:01:14.000;ATIVO;33944260
59352;440226;2018-08-29 00:00:00.000;ATIVO;33860420
59364;488051;2020-12-03 18:02:35.000;ATIVO;33930620
59369;516853;2022-01-11 11:22:50.000;ATIVO;33860200
59390;440271;2016-12-21 00:00:00.000;ATIVO;33920514
59395;440276;2016-12-23 00:00:00.000;ATIVO;33858330
59397;440278;2016-12-23 00:00:00.000;ATIVO;33902540
59401;440282;2016-12-23 00:00:00.000;ATIVO;33933700
59405;440286;2016-12-26 00:00:00.000;ATIVO;33933600
59406;440287;2016-12-26 00:00:00.000;ATIVO;33913180
59414;440296;2016-12-26 00:00:00.000;ATIVO;33840156
59417;509201;2021-09-22 10:16:35.000;ATIVO;33822548
59433;440316;2016-12-27 00:00:00.000;ATIVO;33820110
59434;572131;2024-03-19 13:52:20.000;EFETIVADO;33820050
59438;440321;2016-12-28 00:00:00.000;ATIVO;33903120
59455;494982;2021-03-22 12:39:59.000;ATIVO;33938035
59456;543658;2022-11-17 11:50:02.000;ATIVO;33840660
59463;440350;2016-12-29 00:00:00.000;ATIVO;33880520
59465;553155;2023-04-11 13:37:34.000;ATIVO;33860380
59474;440366;2016-12-29 00:00:00.000;ATIVO;33933030
59500;556472;2023-05-26 09:37:44.000;NEFETIVADO;33825610
59503;440396;2017-01-02 00:00:00.000;ATIVO;33943375
59519;440413;2018-12-05 00:00:00.000;ATIVO;33935222
59525;490018;2021-01-13 08:31:23.000;ATIVO;33900605
59531;440427;2017-01-03 00:00:00.000;ATIVO;33809064
59545;440442;2018-12-10 00:00:00.000;ATIVO;33880120
59590;440493;2017-01-05 00:00:00.000;ATIVO;33855400
59597;440503;2017-01-06 00:00:00.000;ATIVO;33805240
59603;513261;2021-11-09 15:37:55.000;NEFETIVADO;33821275
59610;515407;2021-12-06 09:55:05.000;ATIVO;33840230
59628;566322;2023-11-06 09:38:31.000;ATIVO;33823360
59630;481607;2020-09-21 14:39:18.000;ATIVO;33938328
59631;440548;2017-01-09 00:00:00.000;ATIVO;33855180
59632;476327;2020-07-07 17:33:23.000;ATIVO;33855420
59637;440555;2018-08-03 00:00:00.000;ATIVO;33860510
59676;440597;2017-01-10 00:00:00.000;ATIVO;33902280
59701;440628;2017-01-11 00:00:00.000;ATIVO;33903260
59702;440629;2017-01-11 00:00:00.000;ATIVO;33913110
59710;483230;2020-10-15 10:21:09.000;ATIVO;33821030
59711;570374;2024-01-30 11:25:36.000;EFETIVADO;33821030
59712;511348;2021-10-22 14:41:36.000;ATIVO;33900080
59726;440655;2017-01-12 00:00:00.000;ATIVO;33903220
59732;554693;2023-05-05 11:06:53.000;ATIVO;33855520
59738;440667;2019-01-28 00:00:00.000;ATIVO;33930160
59747;440678;2017-01-13 00:00:00.000;ATIVO;33860210
59748;515224;2021-12-01 11:37:45.000;NEFETIVADO;33860210
59748;557642;2023-06-13 17:07:34.000;ATIVO;33860210
59749;440680;2017-01-13 00:00:00.000;ATIVO;33860210
59751;516476;2022-01-03 16:16:08.000;ATIVO;33860580
59752;509129;2021-09-21 08:33:34.000;NEFETIVADO;33903404
59754;517388;2022-01-20 10:39:10.000;NEFETIVADO;33880080
59759;440692;2019-11-01 00:00:00.000;ATIVO;33861015
59770;440706;2017-01-16 00:00:00.000;ATIVO;33805240
59782;498855;2021-05-11 14:37:46.000;ATIVO;33903418
59786;440724;2017-01-17 00:00:00.000;ATIVO;33880520
59809;517843;2022-01-28 08:45:38.000;ATIVO;33840640
59814;440756;2017-01-17 00:00:00.000;ATIVO;33822125
59822;516334;2021-12-28 17:06:47.000;ATIVO;33822536
59837;515399;2023-07-13 00:00:00.000;NEFETIVADO;33938020
59849;440796;2017-01-19 00:00:00.000;ATIVO;33920005
59857;540327;2022-10-11 12:50:46.000;ATIVO;33805245
59897;440854;2017-01-20 00:00:00.000;ATIVO;33902280
59901;493103;2021-02-23 17:42:23.000;ATIVO;33821255
59921;440883;2017-01-23 00:00:00.000;ATIVO;33920260
59930;492579;2021-02-17 13:44:30.000;ATIVO;33830020
59931;440895;2017-01-25 00:00:00.000;ATIVO;33910030
59933;440898;2017-01-25 00:00:00.000;ATIVO;33910080
59935;440900;2017-01-25 00:00:00.000;ATIVO;33913000
59950;572798;2024-04-08 10:16:26.000;EFETIVADO;33900450
59977;440948;2017-01-27 00:00:00.000;ATIVO;33913270
59978;524261;2022-05-09 12:55:26.000;SUSPENSO;33913450
59983;440955;2017-01-27 00:00:00.000;ATIVO;33820382
59992;482616;2020-10-05 16:56:46.000;ATIVO;33935713
59994;440968;2017-01-29 00:00:00.000;ATIVO;33840410
60001;440975;2017-01-30 00:00:00.000;ATIVO;33840020
60017;531812;2022-08-26 16:13:45.000;ATIVO;33910045
60024;441000;2017-01-30 00:00:00.000;ATIVO;33880520
60027;441004;2019-11-25 00:00:00.000;ATIVO;33823320
60050;441030;2017-01-31 00:00:00.000;ATIVO;33820070
60052;441033;2017-01-31 00:00:00.000;ATIVO;33820060
60056;441038;2017-01-31 00:00:00.000;ATIVO;33903240
60069;572665;2024-04-04 10:45:03.000;EFETIVADO;33913450
60084;506236;2021-08-12 08:46:04.000;ATIVO;33933455
60110;526195;2022-05-31 17:15:07.000;ATIVO;33903200
60113;513659;2021-11-12 16:10:47.000;ATIVO;32050970
60118;441113;2017-02-03 00:00:00.000;ATIVO;33943530
60125;505493;2021-08-02 10:34:51.000;ATIVO;33880430
60142;441139;2017-02-06 00:00:00.000;ATIVO;33821268
60158;560697;2023-07-31 12:27:05.000;ATIVO;33830000
60164;441168;2017-02-07 00:00:00.000;ATIVO;33823730
60221;441230;2017-02-09 00:00:00.000;ATIVO;33855700
60225;441236;2017-02-09 00:00:00.000;ATIVO;33836051
60237;441252;2017-02-10 00:00:00.000;ATIVO;33805060
60238;550672;2023-03-07 13:58:03.000;ATIVO;33826040
60254;499703;2021-05-21 08:53:36.000;ATIVO;33822745
60258;488217;2020-12-07 15:00:43.000;ATIVO;33860220
60273;441294;2017-02-13 00:00:00.000;SUSPENSO;33860600
60279;441300;2017-02-13 00:00:00.000;ATIVO;33836065
60316;570109;2024-01-23 11:17:35.000;NEFETIVADO;33823380
60353;441382;2017-02-15 00:00:00.000;ATIVO;33880310
60434;513795;2021-11-16 12:13:12.000;ATIVO;33823540
60452;441497;2017-02-20 00:00:00.000;ATIVO;33930020
60501;441554;2017-02-21 00:00:00.000;ATIVO;33936043
60511;483091;2020-10-13 12:26:37.000;ATIVO;33809062
60524;561363;2023-08-09 15:32:50.000;ATIVO;33925080
60551;515034;2021-11-30 08:56:47.000;ATIVO;33936043
60553;567080;2023-11-16 09:31:17.000;ATIVO;33840230
60558;518080;2022-02-01 14:59:00.000;ATIVO;33821035
60561;441620;2019-02-09 00:00:00.000;ATIVO;33903400
60571;441632;2017-02-23 00:00:00.000;ATIVO;33910045
60592;441655;2017-02-23 00:00:00.000;ATIVO;33903422
60604;441669;2018-08-03 00:00:00.000;ATIVO;33943160
60605;441670;2017-03-02 00:00:00.000;ATIVO;33943140
60609;525681;2022-05-25 16:22:44.000;ATIVO;33855080
60611;441677;2017-03-02 00:00:00.000;ATIVO;33826148
60612;566085;2023-11-01 13:09:27.000;NEFETIVADO;33903448
60615;441682;2017-03-02 00:00:00.000;ATIVO;33902570
60621;441688;2017-03-02 00:00:00.000;ATIVO;33910045
60655;441725;2017-03-02 00:00:00.000;ATIVO;33933455
